tweetId,twitterUserId,content,favoriteCount,createdTime
1239552356620124161,1086037534176473088,".@abmakulec wrote about three lessons learned from Dr. Bill Bicknell, including the consequences of public health decisions, rationing, and representing the people who are not at the table. 

https://t.co/tHjBeEjhjI",3,2020-03-16 14:01:26
1238937811421544448,1086037534176473088,"RT @CT_Bergstrom: ""Epidemic data isn’t a dataset to play with just to have something to show off on Twitter."" 

-@abmakulec in @DataVizSoci…",0,2020-03-14 21:19:27
1238925936151666692,1086037534176473088,"What ""flattening the curve"" can teach us about public health and #datavisualization: 

https://t.co/sxcO9DrsXr",50,2020-03-14 20:32:15
1238546058659147776,1086037534176473088,"For public health organizations, #DataVisualization is a MUST. ""In many cases, it is the most responsible and effective way to share information and educate people.""

@ErinLMcCoy: https://t.co/wYig3fDQ6u",36,2020-03-13 19:22:46
1238486626298290176,1086037534176473088,"RT @yuliakrolik: 😂 I think my 8-year old son is spending too much time around me when I work. 

🎨 Although intended as a colour palette for…",0,2020-03-13 15:26:36
1238464703900286976,1086037534176473088,"The concept of ""flattening the curve"" and the widely-shared graphs are expanding our understanding of #dataviz and public health. 

@datazins: https://t.co/sxcO9DrsXr",29,2020-03-13 13:59:29
1238263021266505729,1086037534176473088,"RT @EnriqueOnieva: Estas semanas se ven muchas visualizaciones de infectados, fallecidos y (afortunadamente) recuperados del coronavirus.
(…",0,2020-03-13 00:38:04
1238227255559520256,1086037534176473088,"RT @Jasonforrestftw: Since we're all so focused on infections, here's how Otto and Marie Neurath visualized it back in 1938: https://t.co/F…",0,2020-03-12 22:15:57
1238112510797942785,1086037534176473088,"The challenges—and solutions—to building an app to help reverse the course of ambivalence and uninformed voting in the U.K. #Brexit #DataVisualization #mapping 

https://t.co/QiBuWXUHAK",5,2020-03-12 14:40:00
1238106442634158080,1086037534176473088,RT @YvonFitz: Very excited the @DataVizSociety Instagram account that i curate went from 9164 followers to 11.1k last night. Thank you to a…,0,2020-03-12 14:15:53
1238104189420679168,1086037534176473088,"From railways to transit diagrams to today's apps, @pauldavidkahn's latest on global #InformationDesign covers the history of urban transportation. #DataVisualization #Mapping

https://t.co/CD0RcwytKN",5,2020-03-12 14:06:56
1237808759725940737,1086037534176473088,"""In the end, each Isotype chart is a collection of data abstractions telling a specific story."" @Jasonforrestftw's latest on Isotypes: 

https://t.co/fAh5AOB4Ol",16,2020-03-11 18:33:00
1237803279486275585,1086037534176473088,"#DataVisualization can help us make sense of and teach about the coronavirus, but the stakes are high. @abmakulec has 10 considerations to help you #VizResponsibly: 

https://t.co/OJLTs1tIvn",111,2020-03-11 18:11:13
1237758932828839937,1086037534176473088,"RT @abmakulec: The stakes are high around how we communicate about the #COVID19 epidemic to the wider public.  With @tableau, @JohnsHopkins…",0,2020-03-11 15:15:00
1237486401635020800,1086037534176473088,RT @DataVizSociety: Is the word “Dashboard” losing its value? #dataviz #DataVisualization,0,2020-03-10 21:12:04
1237486313730797568,1086037534176473088,Is the word “Dashboard” losing its value? #dataviz #DataVisualization,3,2020-03-10 21:11:43
1237427496972365824,1086037534176473088,"Is the word ""Dashboard"" losing its value? What *is* the value of the term, anyway? The DVS hosted a discussion on Slack about this very topic, and you can read more about it on Nightingale. #DataVisualization

https://t.co/1cTqIuwTFG",22,2020-03-10 17:18:00
1237418919213838337,1086037534176473088,"When Ryu Sakai looked back at a data viz project from 20 years ago, “Seeing the World as 1000 People,” he realized that the principles of design he experimented with then have been the foundation of his work in all the years since

https://t.co/lmZta9eFut",8,2020-03-10 16:43:55
1237402433984184320,1086037534176473088,Proud to see our amazing publication alongside these other great accomplishments. Hard to believe Nightingale is barely a year old. https://t.co/a5aUoGpLQ9,4,2020-03-10 15:38:24
1237086792525856768,1086037534176473088,RT @sweetspot: Last year's #Wimbledon final between Novak Djokovic and Roger Federer is one to be remembered. @ektaaa11 looked back at the…,0,2020-03-09 18:44:09
1237026908971380738,1086037534176473088,"Scientific discovery and artistic expression are, and have long been, inextricably linked and intertwined. @jreedscipoet examines the connections between Surrealism and quantum mechanics: 

https://t.co/qXI4nLxIHb",10,2020-03-09 14:46:12
1236673722016100353,1086037534176473088,"RT @nrchtct: Of course, there is more to #gender and #datavis than representing it. The @DataVizSociety's Nightingale has been featuring st…",0,2020-03-08 15:22:46
1236673693578756097,1086037534176473088,RT @theneilrichards: On #IWD2020 did you know there are eight inspirational women on the eleven strong @datavizsociety board? @AmyCesal @Mo…,0,2020-03-08 15:22:39
1236025653918494720,1086037534176473088,RT @ektaaa11: I analysed the Wimbledon final of 2019 between @rogerfederer and @DjokerNole for @DataVizSociety! Read it below if you fancy x,0,2020-03-06 20:27:34
1235956251521101828,1086037534176473088,"Last year's #Wimbledon final between Novak Djokovic and Roger Federer is one to be remembered. @ektaaa11 looked back at the epic match with a series of visualizations to understand what exactly happened. #dataviz 

https://t.co/kZpw2OBVVU",22,2020-03-06 15:51:47
1235601487918706689,1086037534176473088,"For your consideration: The slope chart. When visualizing data over time, this format cuts away the extra noise and displays data clearly and neatly.

 #DataViz #DataVisualizaion #Charts #GraphicsDesign

https://t.co/wYZCIdRCSa",28,2020-03-05 16:22:05
1235248641645805569,1086037534176473088,"The Undocumented Migration Project pop-up installation @HostileTerrain visualizes the humanitarian crisis on the U.S.'s southern border. @connect4mary wrote about how it came together and why it's such a powerful #datavisualization: 

https://t.co/nfEjsNifaE",33,2020-03-04 17:00:00
1235240878568026113,1086037534176473088,"Do volume measurements on baby bottles vary widely or was @abmakulec's mind playing tricks on her? To find out, she did what any #dataviz mother would do: a data experiment and visualizations. 

https://t.co/WcMy4mJk7A",9,2020-03-04 16:29:09
1235239474893815809,1086037534176473088,RT @fedfragapane: Very happy to be interviewed by @byMadisonHall for the @DataVizSociety's Nightingale! We talked about my approach to #dat…,0,2020-03-04 16:23:35
1234913538654769152,1086037534176473088,"""I always love to take inspiration from shapes and images from other worlds: photographs, shapes from nature or paintings or sculptures."" @byMadisonHall interviewed @fedfragapane about her inspiration, process, #dataviz in children's books, and more: 

https://t.co/DMWBm9QkKo",31,2020-03-03 18:48:25
1234554065654288384,1086037534176473088,"Maps + Cats = Two Good Things. 

@rachaeldottle's quest to visualize Great Britain's cat population offers a window into her mapmaking process and the challenge (and importance) of reproducibility in #DataViz.

https://t.co/sU4ljBWknR",20,2020-03-02 19:00:00
1234547542941032448,1086037534176473088,"RT @infowetrust: I make bar charts for a living during the week &amp; for fun on the weekends.

📊 Bar chart emoji are all innately offensive. H…",0,2020-03-02 18:34:05
1234528494496944134,1086037534176473088,"Nightingale, the journal of the DVS, is always open for submissions, and we'd love to hear from you. We publish articles related to #DataVisualization, including applications in design, history, sports, programming, and more. And we pay!

https://t.co/p2XmbxVUvf",26,2020-03-02 17:18:24
1234511962769412097,1086037534176473088,"Sports + #DataVisualization = Sports Viz Sunday. This month, the topic is #Formula1, and @sportschord has a primer on lap charts, time lapses, and visualizations about the sport's history:
 https://t.co/UVGhtbEO3S",14,2020-03-02 16:12:42
1234507923943854081,1086037534176473088,Have you been or hired a data visualization intern? We want to know about your experience for our ongoing discussion on early career development! Please respond here or DM us so we can collect as many examples as possible.,14,2020-03-02 15:56:39
1234180887140454401,1086037534176473088,RT @stephenmskinner: IPA Scatterplot courtesy of @StoneBrewing San Diego. Delicious IPA is my personal fave.  @DataVizSociety https://t.co/…,0,2020-03-01 18:17:08
1233853425118351360,1086037534176473088,RT @abmakulec: Visualizing a year with little one in pizza slices and a pizza box. This is one small multiples pie chart that makes me smil…,0,2020-02-29 20:35:55
1233818688240803840,1086037534176473088,"RT @SonjaKuijpers: I think my human relatability can only handle this much in either direction (smaller /bigger).
Wondering what others thi…",0,2020-02-29 18:17:53
1233623255384092673,1086037534176473088,"Nightingale has officially gone to the cats.
https://t.co/ahmLrte7Xs https://t.co/VIXcUsYNkb",14,2020-02-29 05:21:18
1233524719845965824,1086037534176473088,RT @abmakulec: What variety visually and in the topics covered in our Visualizing a Decade @DataVizSociety challenge! Check out the final s…,0,2020-02-28 22:49:45
1233419563972333568,1086037534176473088,"When her brother moved to Alaska, @mell0kat saw an opportunity for an analog data-viz project in encoding multivariate data. Check out her terrific #Datavisualization and learn more about her process:

 https://t.co/poTFP8qW22",24,2020-02-28 15:51:54
1233232181016686592,1086037534176473088,RT @ajstarks: At the ⁦@DataVizSociety⁩ meetup Nic Stark presents Fostering Relationships to Personal Data Through Zoomorphic Visualizations…,0,2020-02-28 03:27:18
1233176298043801600,1086037534176473088,"RT @TaroWorksApp: ""3 Ways the Data Visualization Society Helps You with DataViz Problems"" via @ICT_Works #ict4d  https://t.co/UuLtiG8HEr @D…",0,2020-02-27 23:45:15
1233176257279348736,1086037534176473088,"RT @Jasonforrestftw: TONIGHT!!!!! IN a few Hours even!!! It's the NYC location @DataVizSociety meet up! Come out a bit earlier, we have a F…",0,2020-02-27 23:45:05
1233088539471958017,1086037534176473088,"RT @MonaChalabi: For people who are interested in data visualisation, this one had a lot of drafts! First tried using semi transparent plas…",0,2020-02-27 17:56:32
1233069330633498626,1086037534176473088,"When you read @rachaeldottle's piece on mapping Great Britain’s cat population, it’s called ... taking a catmap.

Find out more about her mapmaking process and creating reproducible visualizations:

https://t.co/sU4ljBWknR",38,2020-02-27 16:40:12
1233047000259518465,1086037534176473088,RT @rachaeldottle: hi hey hi I wrote some words about the making of a map  about cats (!) for @DataVizSociety Nightingale. Shout out to @Ja…,0,2020-02-27 15:11:28
1233040853083381760,1086037534176473088,"RT @abmakulec: As @DataVizSociety continues to grow, I hope we can fill the membership map in under-represented countries. Today on @ICT_Wo…",0,2020-02-27 14:47:02
1232891976648802304,1086037534176473088,RT @janezhgw: I animated a dance #dataviz piece on IG as part of experimentation. It took me a while to learn Adobe Animate. I showed all t…,0,2020-02-27 04:55:27
1232891916460511234,1086037534176473088,RT @laurenfklein: DATA FEMINISM is one of @WIRED’s must-read books of Spring 2020!!! Read the review here: https://t.co/9O7y6gV3z5 cc @kana…,0,2020-02-27 04:55:13
1232868848245719040,1086037534176473088,"RT @profeta_g: Interesting research about #graphicdesign in #italy by #flavialunardi. #GraficaItalia #isiaurbino
https://t.co/jYLx0Oaf2y",0,2020-02-27 03:23:33
1232701748973797376,1086037534176473088,"The International System Of Typographic Picture Education (ISOTYPE) sought to create educational designs by bringing statistics alive through a visual language. @Jasonforrestftw on this pioneering #datavisualization institute: 

https://t.co/W88cQ33z7X",32,2020-02-26 16:19:34
1232494641573810176,1086037534176473088,RT @EmiliaRuzicka: I had the pleasure of interviewing @agarcia_me about his lightning talk last year. Check out our conversation here! http…,0,2020-02-26 02:36:35
1232330204657393666,1086037534176473088,"“With data visualization specifically, it’s only as sound as the data you’re building on top of."" @agarcia_me spoke with @EmiliaRuzicka about bias in code, his lightning talk at the 2019 @IRE_NICAR conference, and more: 

https://t.co/chMMkUTNrh",12,2020-02-25 15:43:11
1232324752825409536,1086037534176473088,"RT @theneilrichards: Come to the @DataVizSociety table at #datavizlive - plenty of swag, and contrary to appearances I won’t talk about Sco…",0,2020-02-25 15:21:31
1232174739432456192,1086037534176473088,"RT @_swarooppanda: How does one discretely classify Information Visualization, Data Visualization, Scientific Visualization, Visual Analyti…",0,2020-02-25 05:25:25
1232160581009850369,1086037534176473088,"Are you on Facebook? It only took us a year but now we're finally there!
https://t.co/3qXAwrgCfm",8,2020-02-25 04:29:09
1232081389173895168,1086037534176473088,RT @triciaaung: My annual @JohnsHopkinsIH GDEC #dataviz MSPH seminar is always a treat. New additions this year: highlighting @DataVizSocie…,0,2020-02-24 23:14:28
1232072501418573825,1086037534176473088,"Every month we’ll be hosting a live Q&amp;A with experienced dataviz practitioners answering questions from early career professionals. Here’s our first, focused on resumes and portfolios, featuring a panel of @DataToViz, @Jasonforrestftw &amp; @Elijah_Meeks.
https://t.co/uVoY5zy8tl",48,2020-02-24 22:39:09
1231983973729013761,1086037534176473088,"In the 1920s to 1940s, the Hungarian newspaper Nemzeti designed three innovative sports visualizations: the match graph, target table, and directional table. They share many common elements with sports #DataViz today. @attilabatorfy: 

https://t.co/Wu6140L0Ja",12,2020-02-24 16:47:23
1252992091560574986,17226612,@D84569572 Thank you for your message and for sharing your experience with us. We wish you the best.,0,2020-04-22 16:06:08
1252977115043172353,17226612,@Officialjunaid6 Please contact our local office in India by phone at +91 22 50243000 or click here: https://t.co/ZBtRbP4qi3,1,2020-04-22 15:06:38
1251168675085852672,17226612,@MarieRampin Please contact our local office in El Salvador by phone at +503 2555 6999 or click here: https://t.co/LAj8E7k6sP,0,2020-04-17 15:20:32
1250838257337851905,17226612,@rbaltikahn We saw your tweet. We advise you to consult your physician. For more info please visit: https://t.co/Nb55RjuNkX,0,2020-04-16 17:27:34
1250831768346939392,17226612,@Weeshnoo Please contact our local office in India by phone at +91 22 50243000 or click here: https://t.co/ZBtRbP4qi3,0,2020-04-16 17:01:47
1250831240812548096,17226612,@fiaheisenberg Please contact our local office in Guatemala by phone at +502 2422 8400 or click here: https://t.co/Vvc5T1Gm9U,1,2020-04-16 16:59:41
1250495659645587456,17226612,"@candidamgb We recommend you contact our local office in Brazil for this matter. They can be reached by phone at 0800 888 3003 from Monday – Friday, 8:30am - 05:00pm (GMT-3) or via email at sic.novartis@novartis.com. The local team will follow up with you directly once you contact them.",1,2020-04-15 18:46:13
1250495389532336128,17226612,@BRaiseyourvoice Please contact our local office in the UK by phone at +44 1276 692255 or click here: https://t.co/eTZyC2rwdW,1,2020-04-15 18:45:08
1250494926502203392,17226612,@Random_Muzings Please contact our local office in Canada by phone at +1 514-631-6775 or click here: https://t.co/XVjhnLlS7B,0,2020-04-15 18:43:18
1250100297214590983,17226612,@atishtwit Please contact our local office in India by phone at +91 22 50243000 or click here: https://t.co/Xz6ahjYrtx,0,2020-04-14 16:35:11
1249794102075559947,17226612,@d122fa61d88a453 Please contact our local office in Pakistan by phone at +92 21 3231 3386 or click here: https://t.co/cluLS1YQcF,0,2020-04-13 20:18:28
1249793641314496512,17226612,@d122fa61d88a453 Please contact our local office in Pakistan by phone at +92 21 3231 3386 or click here: https://t.co/3HpYi3vHTm,0,2020-04-13 20:16:38
1247900199411806210,17226612,@kahara_dennis Please contact our local office in Kenya by phone at +254 20 273 7771 or click here: https://t.co/r4cAITv3HI,1,2020-04-08 14:52:47
1247554576221339650,17226612,Learn more about the COVID-19 Response Fund and our response to the #coronavirus pandemic at https://t.co/WyhGtaiVpH 3/3,23,2020-04-07 15:59:24
1247554574778609665,17226612,"Over 50 projects have been approved to receive funding, including in Italy, Brazil, and sub-Saharan Africa. 2/3",34,2020-04-07 15:59:23
1247553917929639937,17226612,Our recently announced COVID-19 Response Fund is providing urgently needed support for healthcare workers and communities around the world. #COVID19 1/3,78,2020-04-07 15:56:47
1247523536131911682,17226612,"RT @Sandoz_Global: On #WorldHealthDay in the year of #NursesAndMidwives, we are truly thankful for the hard work of all healthcare professi…",0,2020-04-07 13:56:03
1247253151197081603,17226612,"@Bokime86 @Bokime86​, thanks for reaching out. Please reach your local office at +234 1 700 9911 for more specific information about Tegretol availability in Nigeria.",0,2020-04-06 20:01:38
1247251624885653505,17226612,@ratnakarvja Thanks for reaching out. We recommend you contact our local office in India by phone at +91 22 5024 3000 or click here: https://t.co/M9NQ9APGhY,0,2020-04-06 19:55:34
1247247967343595520,17226612,@GosaliHardianto Thanks for reaching out. We recommend you contact our local office in Indonesia by phone at +62 21 3048 0600 or click here: https://t.co/OUE5RQrKvp,0,2020-04-06 19:41:02
1247234189793116160,17226612,@dbisping Thanks for reaching out. We take product safety seriously and would like to know more about your circumstances. Please provide your contact info and social media username to usdrugsafety.operations@novartis.com so we can follow up.,0,2020-04-06 18:46:17
1247220308194492418,17226612,We are supporting ongoing hydroxychloroquine clinical trial efforts and plan to evaluate needs for additional clinical trials. https://t.co/RwO9Wdycce 3/3,28,2020-04-06 17:51:08
1247220306491604992,17226612,We have already donated our first consignment to the US Department of Health and Human Services and are responding to requests from governments around the world with additional donations planned to go out this week. https://t.co/qo8EvSjJit 2/3,37,2020-04-06 17:51:07
1247218726686113794,17226612,We have committed to donate up to 130 million doses of hydroxychloroquine globally to support the COVID-19 pandemic response – this is a donation. 1/3,301,2020-04-06 17:44:51
1245759932965715971,17226612,@PA02034161 Thanks for reaching out. Novartis is following the COVID-19 outbreak situation closely. Please reach your local office +54 11 4703-7000 for more specific information about Trileptal in Argentina.,0,2020-04-02 17:08:07
1245409909350502400,17226612,@AnnaChamz Thanks for reaching out. We are sorry to hear about your experience. Please provide your contact info and social media username to medinfo.uk@novartis.com so we can follow up.,0,2020-04-01 17:57:15
1245356861911715841,17226612,@spiderwwwweb Thanks for reaching out. Please contact our office in the UK at +44 1276 698370 or click here: https://t.co/u1Bx3N404B,1,2020-04-01 14:26:28
1245061908379639810,17226612,@HaltusJacques We saw your tweet. We take product safety seriously and want to know more. Please provide your contact info and social media username to phv.phfrru@novartis.com so we can follow up.,0,2020-03-31 18:54:25
1244729885370789888,17226612,"@cooten9009 @cooten9009​, thanks for reaching out. At this time, we are confident that our stock is sufficient to cover production/ distribution needs.. Please reach your local office +41 61 324 1111 for more specific information about the Swiss situation.",0,2020-03-30 20:55:05
1244729550321389572,17226612,"@DrBradBarnett @DrBradBarnett​, unfortunately, we are unable to provide medical advice. Please contact our Medical Info team +1-888-NOW-NOVA in the US.",0,2020-03-30 20:53:45
1244659696394477568,17226612,RT @VasNarasimhan: Our first shipments of #hydroxychloroquine are underway to @HHSGov to support clinical studies evaluating its effectiven…,0,2020-03-30 16:16:10
1243599859212574721,17226612,"@indieadah @indieadah, thanks for reaching out. Please reach your local office at +44 1276 698370 for more specific information about Estradot availability in the UK.",0,2020-03-27 18:04:46
1243569897097048068,17226612,@blackbird9z Thanks for reaching out. Please contact our US patient assistance program at 1-888-669-6682 so we can help.,0,2020-03-27 16:05:42
1243206436148203523,17226612,"@bhakes24 Hello @bhakes24​, we are closely monitoring the Coronavirus situation as our primary concern is the health and safety of our associates and patients globally. Check our latest statement here: https://t.co/VZrTeCLJ9m",0,2020-03-26 16:01:26
1243129870911184903,17226612,RT @NovartisNews: Novartis and a consortium of life sciences companies are committing expertise and assets to the fight against #COVID19 pa…,0,2020-03-26 10:57:12
1242480727708532736,17226612,@CBCAElite1 We saw your tweet. Excedrin is now a GSK Consumer Health product. Please contact GSK here: https://t.co/TDZjdGH2bX,1,2020-03-24 15:57:44
1242179555219181579,17226612,@electriclifes0 Please contact our local office in Singapore by phone at +65 6722 6010​ or click here: https://t.co/Xz6ahjYrtx,0,2020-03-23 20:00:59
1242178908365172738,17226612,@400thecat1 Thanks for reaching out. We recommend you contact our local office in Switzerland by phone at +41 61 324 11 11 or click here: https://t.co/4OZdsW5MAs,0,2020-03-23 19:58:24
1242176791088975877,17226612,@sanayelitza Thanks for reaching out. We recommend you contact our local office in Venezuela by phone at 0800 66827847 or click here: https://t.co/nhPq3ZsWgs,0,2020-03-23 19:50:00
1242176399202492416,17226612,"@vaguily Thanks for reaching out. At this time, we are confident that our stock is sufficient to cover production/ distribution needs. Please reach your local office for more specific information about your country's situation: https://t.co/Ttxw3pdyZZ",1,2020-03-23 19:48:26
1242175749114781697,17226612,"@alidaalida23 Unfortunately, we are unable to provide medical advice. Please contact our Medical Info team 1-888-NOW-NOVA in the US.",0,2020-03-23 19:45:51
1242175342460178432,17226612,"@Str8gal We saw your tweet. This is not a Novartis product, so we recommend referring to the label for further info.",1,2020-03-23 19:44:14
1242174892088471558,17226612,@DanaDane_91 Thanks for reaching out. Please contact our US patient assistance program at 1-888-669-6682 so we can help.,0,2020-03-23 19:42:27
1241112103659986950,17226612,"@MuckeyMD Hello @MuckeyMD​, we are closely monitoring the Coronavirus situation as our primary concern is the health and safety of our associates and patients globally. Check our latest statement here: https://t.co/VZrTeCLJ9m",0,2020-03-20 21:19:18
1241111689053065217,17226612,@sjmcQ Thanks for reaching out. You can find contact info for your local Novartis office here: https://t.co/Xz6ahjYrtx,0,2020-03-20 21:17:40
1241110924909588481,17226612,"@click2akash Hello @click2akash, we are closely monitoring the Coronavirus situation as our primary concern is the health and safety of our associates and patients globally. Check our latest statement here: https://t.co/VZrTeCLJ9m",0,2020-03-20 21:14:37
1241110612085747728,17226612,"@laurajimenez001 Unfortunately, we are unable to provide medical advice. Please contact our Medical Info team in your country: https://t.co/oaie0HzJEI.",0,2020-03-20 21:13:23
1241098701721997319,17226612,@rosaenrosado Thanks for reaching out. We understand your concern and would like to know more about your circumstances. Please provide your contact info and social media username to patientsafety.aunz@novartis.com so that we can follow up with you directly.,0,2020-03-20 20:26:03
1241039813144346626,17226612,RT @NovartisNews: Today we announced a commitment to donate up to 130 million doses of hydroxychloroquine to support the global #COVID19 pa…,0,2020-03-20 16:32:03
1240753146739261440,17226612,"@ab50Amanda We saw your tweet and would like to know more about your circumstances. Please provide your location, contact info and social media username to nps.safetydesk@novartis.com so we can follow up.",1,2020-03-19 21:32:56
1240708238862987264,17226612,@BorgRoch Please let us know your question and we'll try to help.,0,2020-03-19 18:34:30
1240705094439464960,17226612,@Danieljs61 Please contact us by phone at 1-888-669-6682 or visit our website: https://t.co/kUcNwHKR3w,0,2020-03-19 18:22:00
1240702995865665542,17226612,@HfxAmanda Thanks for reaching out. Please contact our office in the UK at +44 1276 698370 or click here: https://t.co/u1Bx3N404B,0,2020-03-19 18:13:40
1240562226173562885,17226612,"RT @VasNarasimhan: 11 years ago I helped lead efforts to find a vaccine during the H1N1 pandemic­, and it reshaped how I view humanity—as a…",0,2020-03-19 08:54:17
1240378069141139459,17226612,@mirshadfarooq Thanks for reaching out. We are sorry to hear about your experience. Please provide your contact info and social media username to qa.pk@novartis.com so we can follow up.,1,2020-03-18 20:42:31
1240368386229534721,17226612,@KarolMuller_ Thanks for reaching out. We understand your concern and would like to know more about your circumstances. Please provide your contact info and social media username to farmaco.novartis@novartis.com so that we can follow up with you directly.,1,2020-03-18 20:04:02
1240194582903750657,17226612,RT @VasNarasimhan: We are dealing with an extraordinary public health crisis that’s hitting our communities in unprecedented ways and requi…,0,2020-03-18 08:33:24
1239986515951878148,17226612,@ToobaTariq1 Please contact our local office in Switzerland by phone at +41 61 324 1111 or click here: https://t.co/mWB5EKdMgj,0,2020-03-17 18:46:37
1239985482215407618,17226612,@AprilMAGA2020 Thanks for reaching out. Please contact our US patient assistance program at 1-888-669-6682 so we can help.,0,2020-03-17 18:42:31
1239984866500005889,17226612,@TheAndreopolis We saw your tweet. We advise you to consult your physician.,0,2020-03-17 18:40:04
1239976456219815936,17226612,@meghancorless Thanks for reaching out. We understand your concern and would like to know more about your circumstances. Please provide your contact info and social media username to usdrugsafety.operations@novartis.com so that we can follow up with you directly.,0,2020-03-17 18:06:39
1239666413679398912,17226612,@Dianocky22 Thanks for reaching out. We understand your concern and would like to know more about your circumstances. Please provide your contact info and social media username to drug.safety@novartis.com so that we can follow up with you directly.,1,2020-03-16 21:34:39
1237762008797282304,17226612,@PolaniaYulitza We saw your tweet. We advise you to consult your physician. For more info please visit: https://t.co/Nb55RjuNkX,0,2020-03-11 15:27:14
1236017646866436096,17226612,@darthdaddy77 We saw your tweet and would like to know more about your circumstances. Please provide your contact info and social media username to usdrugsafety.operations@novartis.com so we can follow up.,0,2020-03-06 19:55:45
1235288220914548737,17226612,@Deepali46788869 Thanks for reaching out. We recommend you contact our local office in India by phone at +91 22 5024 3000 or click here: https://t.co/M9NQ9APGhY,2,2020-03-04 19:37:17
1235287720672538624,17226612,@samuraichopstix Thanks for reaching out. We recommend you contact our local office in the Philippines by phone at +63 2 7368 7777 ​​ or click here: https://t.co/SWFIFPcipp,0,2020-03-04 19:35:17
1235287238264709120,17226612,@eskor_buto Thanks for reaching out. You can find contact info for your local Novartis office here: https://t.co/Xz6ahjYrtx,0,2020-03-04 19:33:22
1235286130142121984,17226612,@BijoyTelivala Please contact us by phone at 1-888-669-6682 or visit our website: https://t.co/kUcNwHtgbY,0,2020-03-04 19:28:58
1235285573654458368,17226612,@wanguimch2 Thanks for reaching out. We recommend you contact our local office in Kenya by phone at +254 20 273 7771 or click here: https://t.co/wMHyS2mM3i,0,2020-03-04 19:26:45
1233158867368005633,17226612,@LawrenceEdeke Thanks for reaching out. We are sorry to hear about your experience. Please provide your contact info and social media username to complaints.ng@novartis.com so we can follow up.,0,2020-02-27 22:35:59
1233077895351894017,17226612,@AdamJon54578621 We saw your tweet. Please forward details of your complaint to our reporting tool: https://t.co/EDpRHFFsoS. Thank you.,0,2020-02-27 17:14:14
1232668577444106244,17226612,@Kris89961742 We saw your tweet. Please forward details of your complaint to our reporting tool: https://t.co/EDpRHFFsoS. Thank you.,0,2020-02-26 14:07:45
1232667880329826305,17226612,@Jim22q Thanks for reaching out. Please contact our US patient assistance program at 1-888-669-6682 so we can help.,1,2020-02-26 14:04:59
1232317580544815104,17226612,@pmathies Thanks for reaching out. We recommend you contact our local office in Canada by phone at 514 631-6775 or click here: https://t.co/WIFCY0bNxR,0,2020-02-25 14:53:01
1232028711278563328,17226612,"@Niliamsse We saw your tweet and would like to know more about your circumstances. Please provide your contact info, social media username and location to nps.safetydesk@novartis.com so we can follow up.",0,2020-02-24 19:45:09
1253290504676085761,723488741348782080,"Among other things, #COVID19 is revealing how we collectively need to view pandemics more as a defense topic than a health topic. One part of my discussion with @MilkenInstitute on responses and potential solutions to the ongoing crisis. Listen here: https://t.co/KhpPXuZJ4T https://t.co/HB4Jm79Dec",44,2020-04-23 11:51:55
1252235360567832577,723488741348782080,"In the short-term, repurposing existing medicines to help treat #COVIDー19 is our best hope. We’re working to help generate the rigorous clinical testing and data needed to assess the safety and efficacy of some of the most promising options as quickly as possible. #COVID19 https://t.co/tFqE9gS9j8",100,2020-04-20 13:59:10
1251174864762871808,723488741348782080,RT @NIH: #NIH &amp; @FNIH_Org are bringing together 16+ pharma companies &amp; gov’t agencies to develop a national strategy for a coordinated rese…,0,2020-04-17 15:45:08
1250007793396076544,723488741348782080,"My take on the most common questions I’m hearing. In the midst of the fast-moving response and public discourse, I know many important questions remain.  #COVID19 #coronavirus https://t.co/ZqmiuLGNId",87,2020-04-14 10:27:36
1245994687267307520,723488741348782080,RT @NovartisNews: Novartis plans to initiate clinical study of JAK inhibitor in severe COVID-19 patients. #COVID19 #NovartisNews https://t.…,0,2020-04-03 08:40:57
1244640844931567616,723488741348782080,Our first shipments of #hydroxychloroquine are underway to @HHSGov to support clinical studies evaluating its effectiveness in patients with #COVID19. https://t.co/JrGCZfGSj7,301,2020-03-30 15:01:16
1244612069309190144,723488741348782080,"Proud Novartis is stepping up to support @KhanAcademy to help ensure #COVID19 doesn’t get in the way of our rising generation’s future. My family and I are longtime fans of Khan Academy, so I know firsthand what a difference they will continue to make for learners everywhere. https://t.co/sNv0gL2mdI",128,2020-03-30 13:06:55
1243583467524407296,723488741348782080,"RT @CNBCJulianna: Will #hydroxychloroquine actually work to treat #COVID19?

Who better to ask than @VasNarasimhan, CEO of @Novartis?

The…",0,2020-03-27 16:59:37
1243516594573189121,723488741348782080,"RT @megtirrell: TODAY on @CNBC: how the drug industry is responding to #COVID19

@SquawkAlley 11amET: @Novartis CEO @VasNarasimhan 

@CNBCT…",0,2020-03-27 12:33:54
1243474023817916417,723488741348782080,"Our people are the beating heart of Novartis, and as all of us adapt to new ways of living and working during the #COVID19 pandemic, we are taking concrete actions to ensure our associates and their families are supported during this time of uncertainty. https://t.co/amTvVUBCTo",140,2020-03-27 09:44:44
1243123434223276033,723488741348782080,I know we in the life sciences industry feel a deep obligation to come together to improve the health of the world right now. Grateful to be working with @gatesfoundation to galvanize the collective innovation power and global footprint of our companies. #COVID19 #coronavirus https://t.co/TBZeCEB1V8,160,2020-03-26 10:31:37
